docname,topic,proportion
Privacy_Rights_Cleaned.aws.csv:1382,001,0.584014
Privacy_Rights_Cleaned.aws.csv:1382,000,0.379079
Privacy_Rights_Cleaned.aws.csv:1382,003,0.036907
Privacy_Rights_Cleaned.aws.csv:1417,003,1.0
Privacy_Rights_Cleaned.aws.csv:1452,002,0.548768
Privacy_Rights_Cleaned.aws.csv:1452,000,0.451233
Privacy_Rights_Cleaned.aws.csv:1487,000,1.0
Privacy_Rights_Cleaned.aws.csv:1522,000,1.0
Privacy_Rights_Cleaned.aws.csv:1557,001,1.0
Privacy_Rights_Cleaned.aws.csv:1592,000,1.0
Privacy_Rights_Cleaned.aws.csv:1627,000,1.0
Privacy_Rights_Cleaned.aws.csv:1662,000,1.0
Privacy_Rights_Cleaned.aws.csv:1697,004,1.0
Privacy_Rights_Cleaned.aws.csv:1732,001,1.0
Privacy_Rights_Cleaned.aws.csv:1767,002,1.0
Privacy_Rights_Cleaned.aws.csv:1802,003,1.0
Privacy_Rights_Cleaned.aws.csv:1837,001,0.479656
Privacy_Rights_Cleaned.aws.csv:1837,000,0.372295
Privacy_Rights_Cleaned.aws.csv:1837,004,0.084798
Privacy_Rights_Cleaned.aws.csv:1837,002,0.040618
Privacy_Rights_Cleaned.aws.csv:1837,003,0.022633
Privacy_Rights_Cleaned.aws.csv:1872,001,1.0
Privacy_Rights_Cleaned.aws.csv:1907,000,0.508764
Privacy_Rights_Cleaned.aws.csv:1907,001,0.37125
Privacy_Rights_Cleaned.aws.csv:1907,003,0.08893
Privacy_Rights_Cleaned.aws.csv:1907,004,0.028755
Privacy_Rights_Cleaned.aws.csv:1907,002,0.0023
Privacy_Rights_Cleaned.aws.csv:1942,000,1.0
Privacy_Rights_Cleaned.aws.csv:1977,001,1.0
Privacy_Rights_Cleaned.aws.csv:2012,002,1.0
Privacy_Rights_Cleaned.aws.csv:2047,000,0.509011
Privacy_Rights_Cleaned.aws.csv:2047,001,0.490989
Privacy_Rights_Cleaned.aws.csv:2082,002,1.0
Privacy_Rights_Cleaned.aws.csv:2117,001,1.0
Privacy_Rights_Cleaned.aws.csv:2152,004,1.0
Privacy_Rights_Cleaned.aws.csv:2187,000,0.658512
Privacy_Rights_Cleaned.aws.csv:2187,003,0.341488
Privacy_Rights_Cleaned.aws.csv:2222,000,0.798207
Privacy_Rights_Cleaned.aws.csv:2222,002,0.201793
Privacy_Rights_Cleaned.aws.csv:2257,001,0.554695
Privacy_Rights_Cleaned.aws.csv:2257,000,0.445305
Privacy_Rights_Cleaned.aws.csv:2292,002,1.0
Privacy_Rights_Cleaned.aws.csv:2327,000,1.0
Privacy_Rights_Cleaned.aws.csv:2362,004,1.0
Privacy_Rights_Cleaned.aws.csv:2397,003,1.0
Privacy_Rights_Cleaned.aws.csv:2432,001,1.0
Privacy_Rights_Cleaned.aws.csv:2467,002,1.0
Privacy_Rights_Cleaned.aws.csv:2502,000,0.691241
Privacy_Rights_Cleaned.aws.csv:2502,003,0.293562
Privacy_Rights_Cleaned.aws.csv:2502,001,0.015197
Privacy_Rights_Cleaned.aws.csv:2537,000,0.578844
Privacy_Rights_Cleaned.aws.csv:2537,001,0.347418
Privacy_Rights_Cleaned.aws.csv:2537,004,0.05021
Privacy_Rights_Cleaned.aws.csv:2537,003,0.023528
Privacy_Rights_Cleaned.aws.csv:2572,000,1.0
Privacy_Rights_Cleaned.aws.csv:2607,000,1.0
Privacy_Rights_Cleaned.aws.csv:2642,000,1.0
Privacy_Rights_Cleaned.aws.csv:2677,001,1.0
Privacy_Rights_Cleaned.aws.csv:2712,001,0.512413
Privacy_Rights_Cleaned.aws.csv:2712,000,0.405275
Privacy_Rights_Cleaned.aws.csv:2712,003,0.082313
Privacy_Rights_Cleaned.aws.csv:2747,000,1.0
Privacy_Rights_Cleaned.aws.csv:2782,000,1.0
Privacy_Rights_Cleaned.aws.csv:2817,001,1.0
Privacy_Rights_Cleaned.aws.csv:2852,003,1.0
Privacy_Rights_Cleaned.aws.csv:2887,002,1.0
Privacy_Rights_Cleaned.aws.csv:2922,004,1.0
Privacy_Rights_Cleaned.aws.csv:2957,004,1.0
Privacy_Rights_Cleaned.aws.csv:2992,003,1.0
Privacy_Rights_Cleaned.aws.csv:3027,000,1.0
Privacy_Rights_Cleaned.aws.csv:3062,001,1.0
Privacy_Rights_Cleaned.aws.csv:3097,004,1.0
Privacy_Rights_Cleaned.aws.csv:3132,000,1.0
Privacy_Rights_Cleaned.aws.csv:3167,000,1.0
Privacy_Rights_Cleaned.aws.csv:3202,001,1.0
Privacy_Rights_Cleaned.aws.csv:3237,000,0.812265
Privacy_Rights_Cleaned.aws.csv:3237,001,0.079254
Privacy_Rights_Cleaned.aws.csv:3237,004,0.0702
Privacy_Rights_Cleaned.aws.csv:3237,003,0.038282
Privacy_Rights_Cleaned.aws.csv:3272,000,0.599781
Privacy_Rights_Cleaned.aws.csv:3272,002,0.400219
Privacy_Rights_Cleaned.aws.csv:3307,000,0.56733
Privacy_Rights_Cleaned.aws.csv:3307,002,0.43267
Privacy_Rights_Cleaned.aws.csv:3342,000,1.0
Privacy_Rights_Cleaned.aws.csv:3377,000,1.0
Privacy_Rights_Cleaned.aws.csv:3412,000,1.0
Privacy_Rights_Cleaned.aws.csv:3447,000,0.600159
Privacy_Rights_Cleaned.aws.csv:3447,001,0.359545
Privacy_Rights_Cleaned.aws.csv:3447,003,0.040296
Privacy_Rights_Cleaned.aws.csv:3482,000,1.0
Privacy_Rights_Cleaned.aws.csv:3517,000,1.0
Privacy_Rights_Cleaned.aws.csv:3552,001,1.0
Privacy_Rights_Cleaned.aws.csv:3587,000,0.606072
Privacy_Rights_Cleaned.aws.csv:3587,002,0.393927
Privacy_Rights_Cleaned.aws.csv:3622,002,0.738663
Privacy_Rights_Cleaned.aws.csv:3622,000,0.221158
Privacy_Rights_Cleaned.aws.csv:3622,003,0.040179
Privacy_Rights_Cleaned.aws.csv:3657,000,1.0
Privacy_Rights_Cleaned.aws.csv:3692,000,0.707613
Privacy_Rights_Cleaned.aws.csv:3692,001,0.211
Privacy_Rights_Cleaned.aws.csv:3692,004,0.081387
Privacy_Rights_Cleaned.aws.csv:3727,001,1.0
Privacy_Rights_Cleaned.aws.csv:3762,000,1.0
Privacy_Rights_Cleaned.aws.csv:3797,000,1.0
Privacy_Rights_Cleaned.aws.csv:3832,001,0.547155
Privacy_Rights_Cleaned.aws.csv:3832,000,0.396826
Privacy_Rights_Cleaned.aws.csv:3832,003,0.056019
Privacy_Rights_Cleaned.aws.csv:3867,000,1.0
Privacy_Rights_Cleaned.aws.csv:3902,000,1.0
Privacy_Rights_Cleaned.aws.csv:3937,001,1.0
Privacy_Rights_Cleaned.aws.csv:3972,004,1.0
Privacy_Rights_Cleaned.aws.csv:4007,001,1.0
Privacy_Rights_Cleaned.aws.csv:4042,004,1.0
Privacy_Rights_Cleaned.aws.csv:4077,001,1.0
Privacy_Rights_Cleaned.aws.csv:4135,000,0.542421
Privacy_Rights_Cleaned.aws.csv:4135,001,0.271591
Privacy_Rights_Cleaned.aws.csv:4135,004,0.147925
Privacy_Rights_Cleaned.aws.csv:4135,003,0.038064
Privacy_Rights_Cleaned.aws.csv:4170,000,0.639143
Privacy_Rights_Cleaned.aws.csv:4170,001,0.229212
Privacy_Rights_Cleaned.aws.csv:4170,004,0.079852
Privacy_Rights_Cleaned.aws.csv:4170,003,0.031212
Privacy_Rights_Cleaned.aws.csv:4170,002,0.02058
Privacy_Rights_Cleaned.aws.csv:4205,000,1.0
Privacy_Rights_Cleaned.aws.csv:4240,000,0.652457
Privacy_Rights_Cleaned.aws.csv:4240,002,0.347543
Privacy_Rights_Cleaned.aws.csv:4275,002,1.0
Privacy_Rights_Cleaned.aws.csv:4310,001,1.0
Privacy_Rights_Cleaned.aws.csv:4345,000,1.0
Privacy_Rights_Cleaned.aws.csv:4380,002,0.589621
Privacy_Rights_Cleaned.aws.csv:4380,000,0.410379
Privacy_Rights_Cleaned.aws.csv:4415,002,0.672785
Privacy_Rights_Cleaned.aws.csv:4415,000,0.232478
Privacy_Rights_Cleaned.aws.csv:4415,003,0.094737
Privacy_Rights_Cleaned.aws.csv:4450,004,1.0
Privacy_Rights_Cleaned.aws.csv:4485,000,1.0
Privacy_Rights_Cleaned.aws.csv:4520,000,0.539373
Privacy_Rights_Cleaned.aws.csv:4520,001,0.460627
Privacy_Rights_Cleaned.aws.csv:4555,000,0.645145
Privacy_Rights_Cleaned.aws.csv:4555,001,0.238528
Privacy_Rights_Cleaned.aws.csv:4555,004,0.091401
Privacy_Rights_Cleaned.aws.csv:4555,003,0.024926
Privacy_Rights_Cleaned.aws.csv:4590,000,1.0
Privacy_Rights_Cleaned.aws.csv:4625,002,1.0
Privacy_Rights_Cleaned.aws.csv:4660,001,0.657888
Privacy_Rights_Cleaned.aws.csv:4660,000,0.272504
Privacy_Rights_Cleaned.aws.csv:4660,003,0.069609
Privacy_Rights_Cleaned.aws.csv:4695,003,0.458732
Privacy_Rights_Cleaned.aws.csv:4695,000,0.329234
Privacy_Rights_Cleaned.aws.csv:4695,002,0.212034
Privacy_Rights_Cleaned.aws.csv:4730,000,1.0
Privacy_Rights_Cleaned.aws.csv:4765,003,1.0
Privacy_Rights_Cleaned.aws.csv:4800,002,1.0
Privacy_Rights_Cleaned.aws.csv:4835,001,1.0
Privacy_Rights_Cleaned.aws.csv:4870,000,0.527883
Privacy_Rights_Cleaned.aws.csv:4870,001,0.472117
Privacy_Rights_Cleaned.aws.csv:4905,001,1.0
Privacy_Rights_Cleaned.aws.csv:4940,000,0.630125
Privacy_Rights_Cleaned.aws.csv:4940,001,0.275605
Privacy_Rights_Cleaned.aws.csv:4940,004,0.09427
Privacy_Rights_Cleaned.aws.csv:4975,000,1.0
Privacy_Rights_Cleaned.aws.csv:5010,001,1.0
Privacy_Rights_Cleaned.aws.csv:5045,000,1.0
Privacy_Rights_Cleaned.aws.csv:5080,001,1.0
Privacy_Rights_Cleaned.aws.csv:5115,000,0.486391
Privacy_Rights_Cleaned.aws.csv:5115,001,0.303864
Privacy_Rights_Cleaned.aws.csv:5115,003,0.152459
Privacy_Rights_Cleaned.aws.csv:5115,004,0.057286
Privacy_Rights_Cleaned.aws.csv:5150,000,0.831231
Privacy_Rights_Cleaned.aws.csv:5150,001,0.168769
Privacy_Rights_Cleaned.aws.csv:5185,002,1.0
Privacy_Rights_Cleaned.aws.csv:5220,001,1.0
Privacy_Rights_Cleaned.aws.csv:5255,000,1.0
Privacy_Rights_Cleaned.aws.csv:5290,002,0.558797
Privacy_Rights_Cleaned.aws.csv:5290,000,0.441203
Privacy_Rights_Cleaned.aws.csv:5325,001,0.77321
Privacy_Rights_Cleaned.aws.csv:5325,000,0.22679
Privacy_Rights_Cleaned.aws.csv:5360,000,1.0
Privacy_Rights_Cleaned.aws.csv:5395,000,1.0
Privacy_Rights_Cleaned.aws.csv:5430,000,0.73683
Privacy_Rights_Cleaned.aws.csv:5430,002,0.26317
Privacy_Rights_Cleaned.aws.csv:5465,004,1.0
Privacy_Rights_Cleaned.aws.csv:5500,000,1.0
Privacy_Rights_Cleaned.aws.csv:5535,000,0.630394
Privacy_Rights_Cleaned.aws.csv:5535,001,0.229226
Privacy_Rights_Cleaned.aws.csv:5535,004,0.14038
Privacy_Rights_Cleaned.aws.csv:5570,000,1.0
Privacy_Rights_Cleaned.aws.csv:5605,000,0.760093
Privacy_Rights_Cleaned.aws.csv:5605,002,0.239907
Privacy_Rights_Cleaned.aws.csv:5640,000,1.0
Privacy_Rights_Cleaned.aws.csv:5675,003,1.0
Privacy_Rights_Cleaned.aws.csv:5710,004,1.0
Privacy_Rights_Cleaned.aws.csv:5745,000,0.76896
Privacy_Rights_Cleaned.aws.csv:5745,001,0.23104
Privacy_Rights_Cleaned.aws.csv:5780,000,1.0
Privacy_Rights_Cleaned.aws.csv:5815,000,1.0
Privacy_Rights_Cleaned.aws.csv:5850,000,0.71226
Privacy_Rights_Cleaned.aws.csv:5850,001,0.211989
Privacy_Rights_Cleaned.aws.csv:5850,004,0.030547
Privacy_Rights_Cleaned.aws.csv:5850,003,0.02311
Privacy_Rights_Cleaned.aws.csv:5850,002,0.022095
Privacy_Rights_Cleaned.aws.csv:5885,001,1.0
Privacy_Rights_Cleaned.aws.csv:5920,004,1.0
Privacy_Rights_Cleaned.aws.csv:5955,003,1.0
Privacy_Rights_Cleaned.aws.csv:5990,002,1.0
Privacy_Rights_Cleaned.aws.csv:6025,004,1.0
Privacy_Rights_Cleaned.aws.csv:6060,000,1.0
Privacy_Rights_Cleaned.aws.csv:6095,001,1.0
Privacy_Rights_Cleaned.aws.csv:6130,000,1.0
Privacy_Rights_Cleaned.aws.csv:6165,000,1.0
Privacy_Rights_Cleaned.aws.csv:6200,000,0.575863
Privacy_Rights_Cleaned.aws.csv:6200,001,0.392486
Privacy_Rights_Cleaned.aws.csv:6200,003,0.028984
Privacy_Rights_Cleaned.aws.csv:6200,002,0.002667
Privacy_Rights_Cleaned.aws.csv:6235,000,1.0
Privacy_Rights_Cleaned.aws.csv:6270,000,1.0
Privacy_Rights_Cleaned.aws.csv:6305,004,1.0
Privacy_Rights_Cleaned.aws.csv:6340,004,1.0
Privacy_Rights_Cleaned.aws.csv:6375,000,1.0
Privacy_Rights_Cleaned.aws.csv:6410,000,1.0
Privacy_Rights_Cleaned.aws.csv:6445,000,1.0
Privacy_Rights_Cleaned.aws.csv:6480,001,1.0
Privacy_Rights_Cleaned.aws.csv:6515,000,1.0
Privacy_Rights_Cleaned.aws.csv:6550,002,0.741605
Privacy_Rights_Cleaned.aws.csv:6550,000,0.258395
Privacy_Rights_Cleaned.aws.csv:6585,001,1.0
Privacy_Rights_Cleaned.aws.csv:6620,000,1.0
Privacy_Rights_Cleaned.aws.csv:6655,000,1.0
Privacy_Rights_Cleaned.aws.csv:6690,001,1.0
Privacy_Rights_Cleaned.aws.csv:6725,000,0.670661
Privacy_Rights_Cleaned.aws.csv:6725,001,0.267837
Privacy_Rights_Cleaned.aws.csv:6725,003,0.040272
Privacy_Rights_Cleaned.aws.csv:6725,004,0.02123
Privacy_Rights_Cleaned.aws.csv:6760,002,0.505798
Privacy_Rights_Cleaned.aws.csv:6760,000,0.494202
Privacy_Rights_Cleaned.aws.csv:6795,004,1.0
Privacy_Rights_Cleaned.aws.csv:6830,002,1.0
Privacy_Rights_Cleaned.aws.csv:6865,002,1.0
Privacy_Rights_Cleaned.aws.csv:6900,000,0.488261
Privacy_Rights_Cleaned.aws.csv:6900,001,0.471389
Privacy_Rights_Cleaned.aws.csv:6900,003,0.04035
Privacy_Rights_Cleaned.aws.csv:6935,002,1.0
Privacy_Rights_Cleaned.aws.csv:6970,001,0.672778
Privacy_Rights_Cleaned.aws.csv:6970,000,0.228072
Privacy_Rights_Cleaned.aws.csv:6970,004,0.076473
Privacy_Rights_Cleaned.aws.csv:6970,002,0.022676
Privacy_Rights_Cleaned.aws.csv:7005,001,1.0
Privacy_Rights_Cleaned.aws.csv:7040,003,1.0
Privacy_Rights_Cleaned.aws.csv:7075,000,1.0
Privacy_Rights_Cleaned.aws.csv:7110,001,1.0
Privacy_Rights_Cleaned.aws.csv:7145,000,0.673051
Privacy_Rights_Cleaned.aws.csv:7145,001,0.165405
Privacy_Rights_Cleaned.aws.csv:7145,004,0.100049
Privacy_Rights_Cleaned.aws.csv:7145,003,0.061495
Privacy_Rights_Cleaned.aws.csv:7180,000,1.0
Privacy_Rights_Cleaned.aws.csv:7215,001,1.0
Privacy_Rights_Cleaned.aws.csv:7250,000,0.570109
Privacy_Rights_Cleaned.aws.csv:7250,001,0.306295
Privacy_Rights_Cleaned.aws.csv:7250,004,0.061807
Privacy_Rights_Cleaned.aws.csv:7250,003,0.06179
Privacy_Rights_Cleaned.aws.csv:7285,002,1.0
Privacy_Rights_Cleaned.aws.csv:7320,001,0.488225
Privacy_Rights_Cleaned.aws.csv:7320,000,0.474445
Privacy_Rights_Cleaned.aws.csv:7320,003,0.03733
Privacy_Rights_Cleaned.aws.csv:7355,000,1.0
Privacy_Rights_Cleaned.aws.csv:7390,000,0.613471
Privacy_Rights_Cleaned.aws.csv:7390,002,0.386529
Privacy_Rights_Cleaned.aws.csv:7425,000,1.0
Privacy_Rights_Cleaned.aws.csv:7460,000,1.0
Privacy_Rights_Cleaned.aws.csv:7495,000,0.516856
Privacy_Rights_Cleaned.aws.csv:7495,001,0.483144
Privacy_Rights_Cleaned.aws.csv:7530,000,0.702669
Privacy_Rights_Cleaned.aws.csv:7530,001,0.297331
Privacy_Rights_Cleaned.aws.csv:7565,003,1.0
Privacy_Rights_Cleaned.aws.csv:7600,001,1.0
Privacy_Rights_Cleaned.aws.csv:7635,004,1.0
Privacy_Rights_Cleaned.aws.csv:7670,000,1.0
Privacy_Rights_Cleaned.aws.csv:7705,004,1.0
Privacy_Rights_Cleaned.aws.csv:7740,000,0.598095
Privacy_Rights_Cleaned.aws.csv:7740,001,0.207777
Privacy_Rights_Cleaned.aws.csv:7740,004,0.127388
Privacy_Rights_Cleaned.aws.csv:7740,003,0.041023
Privacy_Rights_Cleaned.aws.csv:7740,002,0.025717
Privacy_Rights_Cleaned.aws.csv:7775,000,0.573561
Privacy_Rights_Cleaned.aws.csv:7775,001,0.303811
Privacy_Rights_Cleaned.aws.csv:7775,004,0.084075
Privacy_Rights_Cleaned.aws.csv:7775,003,0.038553
Privacy_Rights_Cleaned.aws.csv:7810,004,1.0
Privacy_Rights_Cleaned.aws.csv:7845,001,1.0
Privacy_Rights_Cleaned.aws.csv:7880,000,1.0
Privacy_Rights_Cleaned.aws.csv:7915,000,1.0
Privacy_Rights_Cleaned.aws.csv:7950,000,1.0
Privacy_Rights_Cleaned.aws.csv:7985,001,1.0
Privacy_Rights_Cleaned.aws.csv:8020,001,1.0
Privacy_Rights_Cleaned.aws.csv:8055,000,0.574885
Privacy_Rights_Cleaned.aws.csv:8055,001,0.233105
Privacy_Rights_Cleaned.aws.csv:8055,003,0.091298
Privacy_Rights_Cleaned.aws.csv:8055,004,0.063422
Privacy_Rights_Cleaned.aws.csv:8055,002,0.037289
Privacy_Rights_Cleaned.aws.csv:8090,002,1.0
Privacy_Rights_Cleaned.aws.csv:8125,001,1.0
Privacy_Rights_Cleaned.aws.csv:12,002,1.0
Privacy_Rights_Cleaned.aws.csv:47,000,0.644749
Privacy_Rights_Cleaned.aws.csv:47,001,0.355251
Privacy_Rights_Cleaned.aws.csv:82,000,0.622607
Privacy_Rights_Cleaned.aws.csv:82,002,0.377393
Privacy_Rights_Cleaned.aws.csv:117,000,1.0
Privacy_Rights_Cleaned.aws.csv:152,002,1.0
Privacy_Rights_Cleaned.aws.csv:187,003,1.0
Privacy_Rights_Cleaned.aws.csv:222,000,0.691037
Privacy_Rights_Cleaned.aws.csv:222,001,0.12855
Privacy_Rights_Cleaned.aws.csv:222,004,0.110166
Privacy_Rights_Cleaned.aws.csv:222,003,0.070246
Privacy_Rights_Cleaned.aws.csv:257,000,0.579351
Privacy_Rights_Cleaned.aws.csv:257,001,0.341755
Privacy_Rights_Cleaned.aws.csv:257,004,0.078894
Privacy_Rights_Cleaned.aws.csv:292,000,0.605242
Privacy_Rights_Cleaned.aws.csv:292,002,0.394758
Privacy_Rights_Cleaned.aws.csv:327,000,1.0
Privacy_Rights_Cleaned.aws.csv:362,003,1.0
Privacy_Rights_Cleaned.aws.csv:397,001,1.0
Privacy_Rights_Cleaned.aws.csv:432,004,1.0
Privacy_Rights_Cleaned.aws.csv:467,002,0.58659
Privacy_Rights_Cleaned.aws.csv:467,000,0.41341
Privacy_Rights_Cleaned.aws.csv:502,003,1.0
Privacy_Rights_Cleaned.aws.csv:537,000,0.724099
Privacy_Rights_Cleaned.aws.csv:537,001,0.138374
Privacy_Rights_Cleaned.aws.csv:537,004,0.137527
Privacy_Rights_Cleaned.aws.csv:572,000,1.0
Privacy_Rights_Cleaned.aws.csv:607,000,0.59544
Privacy_Rights_Cleaned.aws.csv:607,002,0.34018
Privacy_Rights_Cleaned.aws.csv:607,003,0.06438
Privacy_Rights_Cleaned.aws.csv:642,003,1.0
Privacy_Rights_Cleaned.aws.csv:677,000,0.549187
Privacy_Rights_Cleaned.aws.csv:677,001,0.332687
Privacy_Rights_Cleaned.aws.csv:677,004,0.118126
Privacy_Rights_Cleaned.aws.csv:712,001,1.0
Privacy_Rights_Cleaned.aws.csv:747,003,1.0
Privacy_Rights_Cleaned.aws.csv:782,001,1.0
Privacy_Rights_Cleaned.aws.csv:817,000,1.0
Privacy_Rights_Cleaned.aws.csv:852,003,1.0
Privacy_Rights_Cleaned.aws.csv:887,000,0.482991
Privacy_Rights_Cleaned.aws.csv:887,001,0.395091
Privacy_Rights_Cleaned.aws.csv:887,004,0.071038
Privacy_Rights_Cleaned.aws.csv:887,003,0.050881
Privacy_Rights_Cleaned.aws.csv:922,000,0.692929
Privacy_Rights_Cleaned.aws.csv:922,001,0.163701
Privacy_Rights_Cleaned.aws.csv:922,004,0.084695
Privacy_Rights_Cleaned.aws.csv:922,003,0.058675
Privacy_Rights_Cleaned.aws.csv:957,002,1.0
Privacy_Rights_Cleaned.aws.csv:992,000,1.0
Privacy_Rights_Cleaned.aws.csv:1027,000,1.0
Privacy_Rights_Cleaned.aws.csv:1062,000,1.0
Privacy_Rights_Cleaned.aws.csv:1097,000,0.507613
Privacy_Rights_Cleaned.aws.csv:1097,001,0.492387
Privacy_Rights_Cleaned.aws.csv:1132,001,1.0
Privacy_Rights_Cleaned.aws.csv:1167,001,1.0
Privacy_Rights_Cleaned.aws.csv:1202,001,1.0
Privacy_Rights_Cleaned.aws.csv:1237,000,0.629175
Privacy_Rights_Cleaned.aws.csv:1237,001,0.18028
Privacy_Rights_Cleaned.aws.csv:1237,004,0.138016
Privacy_Rights_Cleaned.aws.csv:1237,003,0.052529
Privacy_Rights_Cleaned.aws.csv:1272,004,1.0
Privacy_Rights_Cleaned.aws.csv:1307,000,1.0
Privacy_Rights_Cleaned.aws.csv:1342,000,1.0
Privacy_Rights_Cleaned.aws.csv:1377,001,1.0
Privacy_Rights_Cleaned.aws.csv:1412,000,1.0
Privacy_Rights_Cleaned.aws.csv:1447,003,1.0
Privacy_Rights_Cleaned.aws.csv:1482,001,1.0
Privacy_Rights_Cleaned.aws.csv:1517,001,1.0
Privacy_Rights_Cleaned.aws.csv:1552,000,0.751875
Privacy_Rights_Cleaned.aws.csv:1552,001,0.121422
Privacy_Rights_Cleaned.aws.csv:1552,004,0.063019
Privacy_Rights_Cleaned.aws.csv:1552,003,0.037094
Privacy_Rights_Cleaned.aws.csv:1552,002,0.026591
Privacy_Rights_Cleaned.aws.csv:1587,000,1.0
Privacy_Rights_Cleaned.aws.csv:1622,000,0.728458
Privacy_Rights_Cleaned.aws.csv:1622,002,0.271542
Privacy_Rights_Cleaned.aws.csv:1657,000,0.643066
Privacy_Rights_Cleaned.aws.csv:1657,001,0.356934
Privacy_Rights_Cleaned.aws.csv:1692,000,1.0
Privacy_Rights_Cleaned.aws.csv:1727,003,1.0
Privacy_Rights_Cleaned.aws.csv:1762,000,1.0
Privacy_Rights_Cleaned.aws.csv:1797,000,0.656448
Privacy_Rights_Cleaned.aws.csv:1797,001,0.213747
Privacy_Rights_Cleaned.aws.csv:1797,004,0.129805
Privacy_Rights_Cleaned.aws.csv:1832,000,1.0
Privacy_Rights_Cleaned.aws.csv:1867,000,1.0
Privacy_Rights_Cleaned.aws.csv:1902,001,1.0
Privacy_Rights_Cleaned.aws.csv:1937,001,0.58045
Privacy_Rights_Cleaned.aws.csv:1937,000,0.375894
Privacy_Rights_Cleaned.aws.csv:1937,003,0.043656
Privacy_Rights_Cleaned.aws.csv:1972,000,1.0
Privacy_Rights_Cleaned.aws.csv:2007,000,1.0
Privacy_Rights_Cleaned.aws.csv:2042,003,1.0
Privacy_Rights_Cleaned.aws.csv:2077,000,1.0
Privacy_Rights_Cleaned.aws.csv:2112,000,1.0
Privacy_Rights_Cleaned.aws.csv:2147,000,1.0
Privacy_Rights_Cleaned.aws.csv:2182,000,1.0
Privacy_Rights_Cleaned.aws.csv:2217,003,1.0
Privacy_Rights_Cleaned.aws.csv:2252,000,1.0
Privacy_Rights_Cleaned.aws.csv:2287,000,0.472062
Privacy_Rights_Cleaned.aws.csv:2287,002,0.439504
Privacy_Rights_Cleaned.aws.csv:2287,004,0.088434
Privacy_Rights_Cleaned.aws.csv:2322,001,1.0
Privacy_Rights_Cleaned.aws.csv:2357,004,1.0
Privacy_Rights_Cleaned.aws.csv:2392,003,1.0
Privacy_Rights_Cleaned.aws.csv:2427,004,1.0
Privacy_Rights_Cleaned.aws.csv:2462,000,0.639393
Privacy_Rights_Cleaned.aws.csv:2462,004,0.18513
Privacy_Rights_Cleaned.aws.csv:2462,001,0.11655
Privacy_Rights_Cleaned.aws.csv:2462,003,0.058927
Privacy_Rights_Cleaned.aws.csv:2497,001,1.0
Privacy_Rights_Cleaned.aws.csv:2532,000,1.0
Privacy_Rights_Cleaned.aws.csv:2567,001,1.0
Privacy_Rights_Cleaned.aws.csv:2602,000,0.630475
Privacy_Rights_Cleaned.aws.csv:2602,001,0.211799
Privacy_Rights_Cleaned.aws.csv:2602,004,0.127975
Privacy_Rights_Cleaned.aws.csv:2602,002,0.029751
Privacy_Rights_Cleaned.aws.csv:2637,002,1.0
Privacy_Rights_Cleaned.aws.csv:2672,000,1.0
Privacy_Rights_Cleaned.aws.csv:2707,003,1.0
Privacy_Rights_Cleaned.aws.csv:2742,000,1.0
Privacy_Rights_Cleaned.aws.csv:2777,000,0.800517
Privacy_Rights_Cleaned.aws.csv:2777,003,0.199483
Privacy_Rights_Cleaned.aws.csv:2812,000,1.0
Privacy_Rights_Cleaned.aws.csv:2847,000,1.0
Privacy_Rights_Cleaned.aws.csv:2882,000,1.0
Privacy_Rights_Cleaned.aws.csv:2917,000,0.651708
Privacy_Rights_Cleaned.aws.csv:2917,001,0.21354
Privacy_Rights_Cleaned.aws.csv:2917,004,0.098151
Privacy_Rights_Cleaned.aws.csv:2917,003,0.036602
Privacy_Rights_Cleaned.aws.csv:2952,001,1.0
Privacy_Rights_Cleaned.aws.csv:2987,000,1.0
Privacy_Rights_Cleaned.aws.csv:3022,000,0.502619
Privacy_Rights_Cleaned.aws.csv:3022,001,0.318843
Privacy_Rights_Cleaned.aws.csv:3022,004,0.124861
Privacy_Rights_Cleaned.aws.csv:3022,003,0.053678
Privacy_Rights_Cleaned.aws.csv:3057,000,0.583938
Privacy_Rights_Cleaned.aws.csv:3057,001,0.416062
Privacy_Rights_Cleaned.aws.csv:3092,001,1.0
Privacy_Rights_Cleaned.aws.csv:3127,003,1.0
Privacy_Rights_Cleaned.aws.csv:3162,001,1.0
Privacy_Rights_Cleaned.aws.csv:3197,002,1.0
Privacy_Rights_Cleaned.aws.csv:3232,004,1.0
Privacy_Rights_Cleaned.aws.csv:3267,000,1.0
Privacy_Rights_Cleaned.aws.csv:3302,001,1.0
Privacy_Rights_Cleaned.aws.csv:3337,000,0.532729
Privacy_Rights_Cleaned.aws.csv:3337,002,0.467271
Privacy_Rights_Cleaned.aws.csv:3372,002,1.0
Privacy_Rights_Cleaned.aws.csv:3407,003,1.0
Privacy_Rights_Cleaned.aws.csv:3442,004,1.0
Privacy_Rights_Cleaned.aws.csv:3477,001,1.0
Privacy_Rights_Cleaned.aws.csv:3512,002,0.753158
Privacy_Rights_Cleaned.aws.csv:3512,000,0.246842
Privacy_Rights_Cleaned.aws.csv:3547,001,1.0
Privacy_Rights_Cleaned.aws.csv:3582,000,1.0
Privacy_Rights_Cleaned.aws.csv:3617,004,1.0
Privacy_Rights_Cleaned.aws.csv:3652,004,1.0
